temperature_00,wind_direction_00,wind_speed_00,temperature_08,wind_direction_08,wind_speed_08,temperature_16,wind_direction_16,wind_speed_16,power
3.6493452072143646,251.49692000000002,5.939762,3.1406165440877314,77.22285,6.743108,4.126031684875497,111.69422,9.348550999999999,4146.8936
3.6748070398966535,118.72693999999998,10.547947,5.506585566202805,119.05343,12.2494,7.386125691731763,121.23498000000001,13.161539999999999,8903.84
6.9908725102742455,114.42541000000001,11.001369,8.03471914927165,100.12368000000001,6.3625115999999995,6.833310381571442,55.1755,2.380012,4053.1008
6.6762400945027665,106.87101000000001,6.0124125,8.93675715128581,105.71419499999999,9.002057,8.923275375366199,105.90391499999998,9.127601,5102.215
7.363326835632317,102.79809,8.340553,7.9337226231892926,155.1899,4.2046,8.202477963765444,251.81597999999997,8.984349,4199.0923
4.319506454467781,253.52385,9.276923,3.5851708730061884,279.2061,4.6411524,4.215303548177092,285.92663999999996,3.6918669,2785.5923
1.7604876836140988,254.22835,2.4212119999999997,2.6186213175455753,108.798294,7.6688814,3.0211256027221762,116.31525400000001,11.320234,4611.8086
0.8172929763793927,121.439545,13.429316,2.3422954559326192,111.80906,13.466864999999999,3.5975937525431387,114.92995,12.226007000000001,9295.353000000001
1.714745012919109,112.914566,12.340967,3.715266354878747,106.83156000000001,11.643205,5.719301668802903,109.86970500000001,9.95872,8579.356
2.3425389607747467,105.42137,9.413772,2.4254011789957706,102.171165,4.7032094,4.417563247680672,97.813576,6.4687486,3623.5386
3.462856419881191,105.56917,11.2713375,5.605183728535974,108.49701999999999,11.93677,7.187232780456537,111.10023999999999,10.228966999999999,8618.203000000001
7.098370043436682,104.74128,7.4266553,8.259845670064294,157.40298,5.874171700000001,8.527381261189765,225.04552999999999,2.9740715,2199.9636
6.618384488423665,198.24142,2.246455,6.598640886942543,293.1286,2.8265342999999996,1.9677687962850001,264.7318,8.417452,2032.8428
0.34568099975585936,253.92972000000003,9.091801,1.5005052566528316,253.01154,8.376982,1.9593926747640031,260.9756,8.343760000000001,5710.73
0.6702462514241523,319.14938,4.60826,3.5749493916829467,280.89935,9.519132,2.20788618723552,257.2355,12.6032295,5185.048
0.6564964930216449,257.3297,9.254311999999999,2.8089133580525742,255.67336,8.453744,4.0044703165690185,291.48992999999996,6.247109,4672.098
3.5716811498006247,320.6849,4.7224015999999995,6.087240346272787,280.94934,7.980904600000001,4.6887643814087,254.20782000000003,11.558347,4447.147
1.918447621663413,279.01587,4.0779285000000005,3.329270172119144,267.53687,7.701141000000001,3.5045752207438228,255.23665,8.93995,3756.2576
0.9959641774495428,142.4418,2.0276758999999998,2.604604848225913,82.623634,3.5974190000000004,6.624089368184407,252.39,12.458129,2841.1545
5.075432904561369,252.95074,13.8657875,5.070279566446947,263.47003,8.064059,3.317265319824227,289.47507,5.4581800000000005,5350.231
-1.0712348937988292,279.38202,4.298406,1.002314376831053,175.9747,1.127844,2.1460699717203857,81.80749,2.6339262000000003,493.10977
1.7924160639445024,105.04579,7.181319,4.724856185913091,121.11391,5.29421,6.250462341308593,303.09198,4.756463,2555.113
4.675987052917488,257.49973,9.850483,4.269213485717779,284.12137,5.0517125,4.199958610534677,316.428,3.965585,3381.4216
5.055146980285652,309.7429,7.188333,7.137052345275882,269.90963999999997,8.279711,6.521783638000482,247.83392,9.530275999999999,5213.5723
5.743938573201501,275.12363,6.49256,7.434710756937666,296.21558,3.8815663000000002,7.145407168070463,156.32852,2.0528073,1219.7323
5.129524676005054,99.904015,5.6176004,8.045441309611004,96.35534,7.7757297,9.777254041035949,97.06784,3.4655044000000004,2462.7905
7.7159447352091375,280.94925,1.8575574000000001,8.626191139221193,306.19504,3.4624097000000003,9.541240119934072,284.14867999999996,3.188349,369.8859
6.658370780944822,110.78504,4.3832192,9.803529294331868,104.62653,8.0289545,11.032001177469887,101.29409,9.2066145,4169.455
8.389076995849607,102.65836,8.886238,11.194682312011723,99.50654,5.8716493,11.55785115559896,286.67365,3.1398658999999998,3046.4429999999998
5.077500534057626,119.41918999999999,5.7045135,4.258548227945968,58.878040000000006,6.6774592,4.091760126749684,30.693825,9.077637,4099.024
2.436163711547854,96.40965,7.5805077999999995,5.889310963948572,116.420456,12.367963,7.919898287455231,107.99378,10.385705,7316.3984
8.745680300394683,105.140305,12.649175,10.071786944071453,101.12406999999999,10.0875025,10.530525080362944,104.43802,6.2327695,6437.331999999999
7.572365252176911,111.50683000000001,3.7624904999999997,9.117979939778648,106.69254,3.270994,10.464310836791974,72.93093,2.7054346000000002,401.55194
7.601773071289054,107.20421599999999,7.101881,10.312602742513024,100.72641999999999,9.773736,11.23707103729248,103.42481,9.346505,5871.803000000001
8.05263042449951,98.76235,10.468546,10.365718905131024,100.30719,9.621172,11.879262860616047,107.11547,6.7565546,6340.1304
7.8487089157104375,221.00475,1.3013636,8.274094835917156,241.91959,2.3126888,8.80575428009032,302.63797,2.9388819,276.7074
6.526850827534987,272.82535,4.148630600000001,6.235189437866215,130.40666000000002,1.7665950000000001,7.7996203740437675,220.06044,1.5893046999999998,463.4218
5.515408643086758,135.86218,3.0277426,8.004540443420412,145.01998999999998,7.801181,6.887018966674793,249.72589,3.8731804,2304.3872
4.008609580993659,295.92007,3.6589815999999997,6.109993743896487,298.85638,3.8321218,6.389008649190259,265.40955,6.5035434,1392.3346
1.8505717595418296,191.07654,3.351689,6.630172920227053,115.08228000000001,9.351225,7.695877710978181,138.92757,14.813992,5652.335
7.295605786641433,129.01996,8.562672000000001,8.938677597045901,135.83176,10.386641000000001,8.921229616800929,252.53677000000002,9.572434,6239.052
5.240431276957203,272.5899,7.429566400000001,6.4178653717041065,138.26968,1.4747629999999998,8.839141718546529,108.38515500000001,4.083657,1553.3684
7.616324234008783,100.91502,8.309153,10.337894948323571,100.517075,8.497418,12.568118731180824,104.58672,7.1577660000000005,4728.9214
8.831706364949529,106.1466,2.4556357999999996,10.574522781372073,247.01932999999997,1.7353817999999999,11.398451232910144,146.5848,4.519798000000001,524.53235
9.314731025695801,103.01945,5.1168356,11.825403531392414,198.24785,5.6155624,13.330263964335135,185.5479,7.3680997,5562.673000000001
6.165984916687005,255.68847999999997,9.922746,5.553518740336103,284.3121,6.0620449999999995,5.734762318929037,289.5354,5.173891,4013.9343
3.342361577351895,134.39921999999999,5.5600543,6.937779553731287,119.311874,11.548971,9.208802096048972,110.55328999999999,8.660888,5750.8867
8.556124814351389,104.24149,9.036019999999999,9.070544751485189,161.81067,5.144387999999999,10.304315121968576,278.2196,7.162125,4187.749
4.1515961964925205,293.38815,1.3267066,6.9922896067301465,127.9893,2.9415693,7.188974698384588,98.06574,5.2111583,698.6411
6.479603894551593,108.95666499999999,12.518856,8.130262247721356,100.82145,13.802081,10.58564491271972,101.38623,10.464714,8785.681999999999
6.749364344278967,100.67841999999999,8.958596,9.270819854736331,101.83071,4.7110905999999995,11.471467336018868,116.19873999999999,1.0178831,2674.006
6.70722020467122,105.0196,4.949797599999999,8.791506576538088,177.18473999999998,2.3523798,10.964076805114734,300.6067,5.9720225,1361.5088
6.597019958496092,290.51624,5.627492,7.875003814697268,162.60191,4.2139025000000006,10.415491803487123,103.511314,2.32924,1106.2926
6.5583986918131485,111.69363,4.1590366,10.220069313049317,102.17631999999999,5.47664,13.115399996439614,135.7194,2.6571740000000004,919.8458
8.44284693400065,191.71666000000002,1.2471428,12.428211530049644,296.5937,3.4771821000000003,11.973983065287273,288.2177,7.9237437,2036.4702
7.169844754536943,310.5926,5.0361967000000005,9.169242032368981,301.515,4.2579845999999995,11.584183057149254,284.73856,3.0854414,966.9269
8.721941312154117,291.01965,3.3591683,9.980206235249838,303.4961,4.762975,11.09731089274088,264.29742000000005,8.406189,2395.0667
9.105162111918117,269.28665,8.811691999999999,7.838501421610519,247.11782999999997,10.009736,6.9806214014689045,251.7266,10.35555,7001.2495
3.347699928283696,260.1039,6.4671650000000005,6.561336962381997,248.31442,9.742078999999999,5.8858147939046255,249.80723999999998,10.638663000000001,5408.469
3.0827558517456115,279.05377000000004,4.671347,4.995344289143887,289.6859,4.066555,5.440297571818042,270.91718,4.7363599999999995,1054.3618
1.3029989878336563,204.19994,2.9072657000000004,4.874520428975428,45.325016,2.7738187,6.301290321350088,18.880978,7.314413,1676.0239
3.6030687967936257,156.82831000000002,1.0829473,7.888225046793622,289.49712999999997,4.5931463,9.325071907043444,265.67105,6.808477000000001,1576.8243
7.62813008626301,289.8743,3.8921532999999995,9.37077814737956,274.551,6.9010105,9.652009010314933,282.25777999999997,5.6634264000000005,2013.1855
7.617557334899892,298.0814,4.1603975,8.176862843831383,283.72946,6.093341400000001,7.2306809107462415,260.81824,9.110856,3317.8154
2.150227673848473,296.18747,3.5448418,5.3424502054850285,292.65558,4.9752426,6.3367043813069595,277.22222999999997,7.0450125,2176.581
3.4494172414143947,299.91693,4.058696,6.191497611999517,255.63599,2.4925892000000003,8.060966300964338,142.54842,3.4957583,498.36832000000004
6.166883277893068,103.779495,7.970567999999999,10.193479601542156,101.520615,8.158515,12.304166158040367,263.84,4.016628,3606.9504
8.53625907897948,306.19385,3.2296655,10.50385348002116,293.30400000000003,4.977069999999999,10.35989017486572,273.26846,6.2602515,1625.4797
9.173466491699203,298.7493,3.8700614,8.804720942179365,293.91217,4.781446,9.34719511667886,278.40744,6.541201,1515.1573
7.104908116658522,292.73544,5.1282983,7.4175647735595724,285.87125,6.023631,7.63939755757648,261.51833999999997,8.265063,3063.7292
2.9294186909993547,286.393,5.048876,6.755465634663897,254.62727,11.739158,4.524032719930021,268.35815,11.80208,5805.4053
0.4577396392822243,227.64792999999997,2.7839885,3.3057102839152037,96.229416,2.5368077999999996,7.3881640116373575,258.63757000000004,3.3883126000000003,519.94775
4.5272574106852295,305.06335,3.0276287,4.899601554870611,310.26672,3.9714837,5.760017967224117,270.09952000000004,10.004569,2914.5942
-1.2510215759277359,261.63196,1.7439327000000002,3.329047648111981,101.99394000000001,3.7764983,5.813546943664551,26.278357,5.8868904,1100.687
0.16210219065348153,28.972796999999996,4.292451,3.83820896148682,105.720924,4.2169669999999995,4.6233111699422285,133.4863,5.290717,1221.0544
0.5002751032511391,102.19502,5.18904,5.400394630432133,106.72361000000001,7.9273067,7.194469960530581,68.93588000000001,4.31366,2544.403
4.264735349019375,111.845726,4.92781,8.628133519490559,103.74594,6.4646015,10.441098213195783,248.16669,2.815613,1523.6521
5.376994578043628,240.41287000000003,1.5967766,9.571078109741213,99.9574,2.3149807,12.14545548756916,238.17007,4.120273600000001,458.87714000000005
6.729954528808587,209.23181,2.3487895,10.72978680928548,176.62639,2.8741214,13.64202276865641,275.16687,6.786883400000001,1279.8385
8.577023951212558,300.42188,6.2109246,8.12100721995036,290.07785,8.384825,7.8641059239705235,266.49902000000003,9.936057,5172.448
2.6101154963175532,272.62833,5.35771,6.554136339823407,301.1385,4.541,8.29727840423582,271.60200000000003,9.349404,3375.6536
3.909859784444181,300.93005,5.135403,6.318089993794763,285.19016,6.747555999999999,7.133058675130197,259.32877,10.312282000000002,4327.4087
1.3950015385945624,286.9088,3.624132,5.631143951416018,214.08592000000002,1.5440562,8.567022577921533,293.96506,5.897565,1038.9865
5.5563349405924525,266.39075,4.8945336,6.606549008687343,282.51984,5.156218,7.167392285664861,298.00934,4.5565467,1460.1019
3.5011013031005924,286.38043,3.6798441,7.339593060811362,296.00943,4.9491987,9.099448204040511,290.631,6.402436,1397.0619
4.023506609598804,230.20027000000002,2.4962232,8.675102551778156,129.85452,2.9676542,11.346221542358384,87.94173,5.565802,849.6582599999999
8.116063308715821,109.213974,7.222306,13.30571905771891,105.37791399999999,10.4224825,18.391815821329754,106.69578600000001,9.709058,6460.3857
13.376829465230308,104.97356,9.425494,16.657951990763348,100.070854,6.3968186,20.061681111653645,285.3113,3.799753,3871.5408
12.213989893595375,243.20078999999998,2.5501885,16.597641944885257,194.82228,2.4456801,17.709927876790363,253.52065,9.995832,2854.6733
9.578457260131826,250.47423999999998,9.9233675,8.21544278462728,274.54537999999997,8.340505,6.713418451944977,288.94434,10.089501,6702.2715
2.006893920898443,268.70734,5.189671499999999,5.309078407287601,312.82095,2.2719965,6.781590398152655,260.1953,4.49501,1094.4989
3.309430885314946,63.05011700000001,5.762688,8.644250551859539,112.84787,7.2913217999999995,12.261374664306631,65.96616999999999,4.994769,2535.2278
8.818802261352527,106.951355,6.902392,13.62296803792318,118.52811399999999,5.2498584,14.212812105814614,102.91183000000001,5.952857,2650.3193
7.982054710388173,348.60345,5.127056,9.845865440368652,341.3766,3.7022424,8.792201423645002,172.55491999999998,7.742608000000001,2219.6538
1.5512432734171586,174.13162,3.5308943,4.9872981389363655,321.40256,4.692638400000001,4.891828028361012,279.49973,10.707701,3299.2017
0.6182541529337544,263.65106000000003,5.3860426,3.592928377787276,278.23877000000005,7.026422999999999,4.8471989313761465,266.22900000000004,10.238285000000001,4723.5327
-2.546918423970536,307.27148,2.7152781000000004,4.016112581888836,296.57217,4.5654945,6.991128985087066,271.0944,8.574488,2528.1475
4.545255470275887,256.93814,2.9464781,7.652033233642577,219.95182999999997,2.4518583,7.848299789428692,268.14938,7.530897599999999,1661.2051
5.257055727640796,251.8195,9.978212,6.23664296468099,257.93082000000004,9.981266,6.265348561604811,260.0842,11.231925,7671.266
1.1400370279947902,276.91577,2.3897812000000003,6.780429013570153,92.45495600000001,2.222835,9.922653961181627,303.8483,4.075126,440.28787
5.510422515869148,294.28112999999996,3.1526264999999998,10.277854029337568,240.72527999999997,2.1818342,13.243821144104006,306.44632,4.356078,528.896
8.758599090576158,161.26285,3.581503,14.60809644063314,105.03641999999999,5.779094000000001,18.317944208780926,164.30753,2.4160101000000003,1099.7246
11.776980082194008,297.28635,1.046767,16.932050704956055,296.59717,3.0070732000000002,18.386571248372395,269.8586,7.468151,1559.9448
9.777021408081056,280.64172,5.7860154999999995,13.725794919331868,292.75946,5.6219225,12.801510302225747,262.02673,10.710227,4248.3433
7.633719253540027,264.13556,8.696316,8.040500831604009,265.04712,10.555517,7.087481435139963,282.72845,10.448459,7248.4146
1.5620061238606795,272.0632,4.6925893,6.0123737970988005,315.7847,3.1610713,7.550872739156072,313.41687,3.6905832000000003,772.02875
2.5810958226521863,227.85751000000002,4.038119,8.490458488464357,100.70438399999999,5.7693157,12.433163579305004,222.23448,2.7435122000000005,1183.8862
7.799499130249022,166.25351,1.5528153999999998,12.643310228983559,183.84372,2.5684748,14.400368054707847,291.44025,4.762136,632.6625
8.347968928019194,287.24014,2.4540496,12.22421652475993,331.82108,2.6906586,12.240622202555336,88.700165,7.275579,1737.7247
6.974060376485182,66.79923000000001,3.2128740000000002,11.837906646728516,104.93288999999999,6.0610595,16.201931635538738,42.532016999999996,7.2050962,2364.9888
10.871367454528807,110.46352399999999,4.7105417,17.25104586283366,106.093414,3.8952458,18.850143750508625,115.0615,4.9595970000000005,1188.864
10.666606267293297,102.79637,5.08231,16.034772237141926,300.12537000000003,3.0140586,15.181346257527672,306.8951,5.681836,1504.2020000000002
7.6322675704955945,117.51223999999999,4.499537,10.783047739664717,57.451046,5.497318,11.997954940795895,21.01759,7.0598845,2386.0217
7.054196802775059,86.188614,3.2288754,11.963208262125653,180.5495,3.5168352,12.322798093159989,169.39168,6.5282086999999995,1649.9983
6.3018116633097305,118.04784,4.62743,10.5246618270874,163.54459,2.1944406,13.493779182434082,310.34305,4.0692034,923.10913
8.743248558044419,209.2658,1.9122766,14.348955090840654,194.83873,2.959266,16.850375175476074,264.69608,9.976142,2714.0579
9.162593523661279,272.13712000000004,6.5931690000000005,10.579203669230145,335.8038,3.95448,10.296644846598298,157.9545,8.001928999999999,2931.4802
5.126710383097339,76.67132600000001,3.9359024,9.50827522277832,103.263405,4.006864,12.836405436197914,114.23083000000001,5.0117645,1027.7157
8.464286549886054,189.58411999999998,2.2931833,14.882904624938964,167.00995,2.3942027,17.708640734354656,280.59097,3.8775777999999996,463.3788
10.991829554239906,165.09512,3.9278178,17.666918754577637,92.577324,4.736667,20.69016520182292,60.152609999999996,7.902057000000001,2222.2583
18.774548212687176,123.27593999999999,13.298810000000001,21.36147403717041,110.85121000000001,15.816733,27.293132146199547,105.111145,12.4322195,9131.6875
23.168526649475094,112.11806499999999,11.617954,25.992936770121254,102.43686,8.720741,28.945210456848145,239.33319,5.1835876,5566.05
20.868509610493977,273.69504,4.7805953,25.589700380961105,212.5439,1.9537316999999998,27.4400011698405,258.58316,8.384333,2307.5422
17.690754890441895,288.82912999999996,4.0386796,23.7017879486084,285.6026,1.703328,25.448119799296066,284.58926,4.5544176,745.82495
17.439664204915367,283.84665,2.7682397,23.303808530171708,118.608475,1.8142381,25.491691907246903,274.8649,6.678847,1257.6962
18.244747797648113,252.22212000000002,8.854094,15.773468335469566,284.89743,7.752499,12.413502311706536,285.6772,10.812312,6290.7427
5.973476854960125,197.54607,3.43435,8.60864346822103,337.41003,5.8440433,9.956191507975248,316.07653999999997,7.1174655,2347.7375
4.6684066136678135,119.74581,7.6285524,8.577959887186687,134.78069,6.730987,9.046557235717758,17.063084,11.287185000000001,5015.7446
5.25720863342286,69.971466,3.1918354,10.054104296366374,105.58388500000001,3.8727193,11.844887733459473,31.259690000000003,6.380274299999999,1435.8307
8.553409830729152,114.66542,1.8946048999999998,11.96567465464274,142.33234,1.6411097,12.419288953145347,253.13245,6.2233157,1022.5461
8.638898022969551,228.00592000000003,2.1144145,13.005966440836588,223.47858,1.8942543,14.757672309875488,240.40164,7.110352499999999,1335.1198
8.620693524678549,273.63232,2.8308017000000003,13.476896286010742,301.26495,4.286471,13.965912818908693,215.50457999999998,4.351257299999999,919.0109
9.13213062286377,275.39297,3.3354537000000004,12.709940592447914,161.59805,1.4841978999999998,13.818029403686525,263.38263,6.120414299999999,1038.9338
10.273474057515463,264.87427,4.5603676,12.064838409423828,288.96936,5.445149400000001,12.302020708719887,276.74643,5.25467,1302.8049
7.9906352996826175,274.06924,4.517407,12.111121813456215,306.92877000000004,3.4022841,13.739143689473472,301.3702,4.100072,737.4663
8.056526501973469,186.32002,3.188328,14.65119457244873,156.13002,2.853054,16.420287132263187,243.49184,4.197764,722.4841
11.590568224589028,279.7475,3.4243412,14.061827659606935,291.34042,3.7292697,13.82344468434652,275.42722000000003,4.270476,643.5373
8.809698867797836,278.49176,3.8062138999999995,13.235488764444987,306.82232999999997,3.7410357000000003,14.597935040791832,265.43523999999996,5.839797,1159.947
8.433645311991361,241.05213999999998,2.4040372000000003,14.084798749287922,205.45639,2.2764287,17.329454104105633,268.991,7.5971850000000005,1659.2651
9.530248959859213,299.17953,6.2591987,12.324186325073242,269.97656,9.022583000000001,12.839733441670734,277.88599999999997,10.749766000000001,5631.3945
7.32644214630126,275.5793,6.713348,9.648422368367513,130.3684,5.2475190000000005,11.87725308736165,63.92311,6.289000499999999,2777.0188
8.651291338602688,164.84883,2.100822,13.107226943969724,291.10202000000004,5.6814029999999995,13.115310351053871,275.78665,11.190745,3826.1490000000003
7.779593340555817,265.73962,8.470574000000001,9.379094950358077,273.43826,6.8210697,10.412808227539053,265.4103,4.021008,3072.0984
5.701635487874356,78.85042,4.293736,10.808118502298989,88.80254000000001,5.1271086,13.326536178588867,21.980091,7.3352637000000005,2391.9287
8.995027669270819,98.34432,4.4002633,15.190480868021648,105.77358999999998,4.995692,18.298561096191406,276.17142,3.651873,1104.7402
11.600531260172524,280.84348,4.367321,17.82858943939209,284.1989,6.525219,16.504798253377274,278.39554,9.576939,3553.4893
6.876976458231598,137.42293999999998,5.479413,9.881702295939128,101.05196,6.627455,11.505757649739573,283.21036000000004,5.478121,2723.158
6.6459202448527,106.92007,3.6279078,12.41664981842041,103.73182,4.627587999999999,13.976910273234047,12.562711,7.2830977,1929.2577
